t_lo,t_hi,delta,pair_Q_lowerbound,threshold_L2d2_over_8,certified_margin
1033.65625,1033.8125,0.15625,1.837260e+00,4.238859e-02,1.794872e+00
1033.8125,1033.96875,0.15625,1.837260e+00,4.238859e-02,1.794872e+00
1033.96875,1034.125,0.15625,1.881776e+00,4.238859e-02,1.839387e+00
1034.125,1034.28125,0.15625,1.972255e+00,4.238859e-02,1.929867e+00
1034.28125,1034.4375,0.15625,2.080452e+00,4.238859e-02,2.038063e+00
1034.4375,1034.59375,0.15625,2.177766e+00,4.238859e-02,2.135377e+00
1034.59375,1034.75,0.15625,2.243092e+00,4.238859e-02,2.200703e+00
1034.75,1034.90625,0.15625,2.261862e+00,4.238859e-02,2.219473e+00
1034.90625,1035.0625,0.15625,2.242972e+00,4.238859e-02,2.200584e+00
1035.0625,1035.21875,0.15625,2.238634e+00,4.238859e-02,2.196245e+00
1035.21875,1035.375,0.15625,2.238634e+00,4.238859e-02,2.196245e+00
1035.375,1035.53125,0.15625,2.273994e+00,4.238859e-02,2.231605e+00
1035.53125,1035.6875,0.15625,2.365420e+00,4.238859e-02,2.323032e+00
1035.6875,1035.84375,0.15625,2.516083e+00,4.238859e-02,2.473695e+00
1035.84375,1036,0.15625,2.715444e+00,4.238859e-02,2.673056e+00
1036,1036.15625,0.15625,2.942393e+00,4.238859e-02,2.900005e+00
1036.15625,1036.3125,0.15625,3.170723e+00,4.238859e-02,3.128334e+00
1036.3125,1036.46875,0.15625,3.375147e+00,4.238859e-02,3.332758e+00
1036.46875,1036.625,0.15625,3.536268e+00,4.238859e-02,3.493879e+00
1036.625,1036.78125,0.15625,3.643539e+00,4.238859e-02,3.601150e+00
1036.78125,1036.9375,0.15625,3.695982e+00,4.238859e-02,3.653593e+00
1036.9375,1037.09375,0.15625,3.671705e+00,4.238859e-02,3.629316e+00
1037.09375,1037.25,0.15625,3.623813e+00,4.238859e-02,3.581424e+00
1037.25,1037.40625,0.15625,3.572093e+00,4.238859e-02,3.529704e+00
1037.40625,1037.5625,0.15625,3.527700e+00,4.238859e-02,3.485311e+00
1037.5625,1037.71875,0.15625,3.496555e+00,4.238859e-02,3.454166e+00
1037.71875,1037.875,0.15625,3.479181e+00,4.238859e-02,3.436792e+00
1037.875,1038.03125,0.15625,3.471815e+00,4.238859e-02,3.429426e+00
1038.03125,1038.1875,0.15625,3.468245e+00,4.238859e-02,3.425857e+00
1038.1875,1038.34375,0.15625,3.461701e+00,4.238859e-02,3.419313e+00
1038.34375,1038.5,0.15625,3.446310e+00,4.238859e-02,3.403922e+00
1038.5,1038.65625,0.15625,3.418025e+00,4.238859e-02,3.375637e+00
1038.65625,1038.8125,0.15625,3.375177e+00,4.238859e-02,3.332788e+00
1038.8125,1038.96875,0.15625,3.318785e+00,4.238859e-02,3.276397e+00
1038.96875,1039.125,0.15625,3.252515e+00,4.238859e-02,3.210126e+00
1039.125,1039.28125,0.15625,3.181972e+00,4.238859e-02,3.139583e+00
1039.28125,1039.4375,0.15625,3.113190e+00,4.238859e-02,3.070801e+00
1039.4375,1039.59375,0.15625,3.050612e+00,4.238859e-02,3.008224e+00
1039.59375,1039.75,0.15625,2.995414e+00,4.238859e-02,2.953025e+00
1039.75,1039.90625,0.15625,2.945103e+00,4.238859e-02,2.902715e+00
1039.90625,1040.0625,0.15625,2.894901e+00,4.238859e-02,2.852513e+00
1040.0625,1040.21875,0.15625,2.840440e+00,4.238859e-02,2.798052e+00
1040.21875,1040.375,0.15625,2.780501e+00,4.238859e-02,2.738112e+00
1040.375,1040.53125,0.15625,2.718230e+00,4.238859e-02,2.675842e+00
1040.53125,1040.6875,0.15625,2.659912e+00,4.238859e-02,2.617523e+00
1040.6875,1040.84375,0.15625,2.611556e+00,4.238859e-02,2.569167e+00
1040.84375,1041,0.15625,2.574804e+00,4.238859e-02,2.532415e+00
1041,1041.15625,0.15625,2.544176e+00,4.238859e-02,2.501787e+00
1041.15625,1041.3125,0.15625,2.507282e+00,4.238859e-02,2.464894e+00
1041.3125,1041.46875,0.15625,2.448361e+00,4.238859e-02,2.405972e+00
1041.46875,1041.625,0.15625,2.354049e+00,4.238859e-02,2.311661e+00
1041.625,1041.78125,0.15625,2.219288e+00,4.238859e-02,2.176900e+00
1041.78125,1041.9375,0.15625,2.051137e+00,4.238859e-02,2.008749e+00
1041.9375,1042.09375,0.15625,1.869047e+00,4.238859e-02,1.826658e+00
1042.09375,1042.25,0.15625,1.701426e+00,4.238859e-02,1.659037e+00
1042.25,1042.40625,0.15625,1.579562e+00,4.238859e-02,1.537174e+00
1042.40625,1042.5625,0.15625,1.530721e+00,4.238859e-02,1.488333e+00
1042.5625,1042.71875,0.15625,1.530721e+00,4.238859e-02,1.488333e+00
1042.71875,1042.875,0.15625,1.572326e+00,4.238859e-02,1.529938e+00
1042.875,1043.03125,0.15625,1.708671e+00,4.238859e-02,1.666282e+00
1043.03125,1043.1875,0.15625,1.930786e+00,4.238859e-02,1.888397e+00
1043.1875,1043.34375,0.15625,2.219222e+00,4.238859e-02,2.176834e+00
1043.34375,1043.5,0.15625,2.548717e+00,4.238859e-02,2.506328e+00
1043.5,1043.65625,0.15625,2.893285e+00,4.238859e-02,2.850897e+00
1043.65625,1043.8125,0.15625,3.230220e+00,4.238859e-02,3.187832e+00
1043.8125,1043.96875,0.15625,3.541946e+00,4.238859e-02,3.499557e+00
1043.96875,1044.125,0.15625,3.815494e+00,4.238859e-02,3.773106e+00
1044.125,1044.28125,0.15625,4.040312e+00,4.238859e-02,3.997923e+00
1044.28125,1044.4375,0.15625,4.205753e+00,4.238859e-02,4.163364e+00
1044.4375,1044.59375,0.15625,4.299731e+00,4.238859e-02,4.257343e+00
1044.59375,1044.75,0.15625,4.224482e+00,4.238859e-02,4.182093e+00
1044.75,1044.90625,0.15625,4.040539e+00,4.238859e-02,3.998150e+00
1044.90625,1045.0625,0.15625,3.763714e+00,4.238859e-02,3.721325e+00
1045.0625,1045.21875,0.15625,3.412449e+00,4.238859e-02,3.370060e+00
1045.21875,1045.375,0.15625,3.017037e+00,4.238859e-02,2.974648e+00
1045.375,1045.53125,0.15625,2.616282e+00,4.238859e-02,2.573893e+00
1045.53125,1045.6875,0.15625,2.252009e+00,4.238859e-02,2.209620e+00
1045.6875,1045.84375,0.15625,1.962643e+00,4.238859e-02,1.920255e+00
1045.84375,1046,0.15625,1.777233e+00,4.238859e-02,1.734844e+00
1046,1046.15625,0.15625,1.711123e+00,4.238859e-02,1.668734e+00
1046.15625,1046.3125,0.15625,1.711123e+00,4.238859e-02,1.668734e+00
1046.3125,1046.46875,0.15625,1.764089e+00,4.238859e-02,1.721700e+00
1046.46875,1046.625,0.15625,1.921209e+00,4.238859e-02,1.878820e+00
1046.625,1046.78125,0.15625,2.156210e+00,4.238859e-02,2.113822e+00
1046.78125,1046.9375,0.15625,2.436533e+00,4.238859e-02,2.394145e+00
1046.9375,1047.09375,0.15625,2.728990e+00,4.238859e-02,2.686601e+00
1047.09375,1047.25,0.15625,3.004807e+00,4.238859e-02,2.962418e+00
1047.25,1047.40625,0.15625,3.243058e+00,4.238859e-02,3.200670e+00
1047.40625,1047.5625,0.15625,3.432013e+00,4.238859e-02,3.389625e+00
1047.5625,1047.71875,0.15625,3.568532e+00,4.238859e-02,3.526143e+00
1047.71875,1047.875,0.15625,3.656122e+00,4.238859e-02,3.613733e+00
1047.875,1048.03125,0.15625,3.702435e+00,4.238859e-02,3.660046e+00
1048.03125,1048.1875,0.15625,3.708561e+00,4.238859e-02,3.666173e+00
1048.1875,1048.34375,0.15625,3.685227e+00,4.238859e-02,3.642839e+00
1048.34375,1048.5,0.15625,3.652339e+00,4.238859e-02,3.609951e+00
1048.5,1048.65625,0.15625,3.613111e+00,4.238859e-02,3.570723e+00
1048.65625,1048.8125,0.15625,3.568813e+00,4.238859e-02,3.526425e+00
1048.8125,1048.96875,0.15625,3.519237e+00,4.238859e-02,3.476848e+00
1048.96875,1049.125,0.15625,3.462994e+00,4.238859e-02,3.420605e+00
1049.125,1049.28125,0.15625,3.397530e+00,4.238859e-02,3.355142e+00
1049.28125,1049.4375,0.15625,3.319083e+00,4.238859e-02,3.276695e+00
1049.4375,1049.59375,0.15625,3.223085e+00,4.238859e-02,3.180697e+00
1049.59375,1049.75,0.15625,3.105497e+00,4.238859e-02,3.063109e+00
1049.75,1049.90625,0.15625,2.965041e+00,4.238859e-02,2.922653e+00
1049.90625,1050.0625,0.15625,2.805619e+00,4.238859e-02,2.763231e+00
1050.0625,1050.21875,0.15625,2.637687e+00,4.238859e-02,2.595299e+00
1050.21875,1050.375,0.15625,2.477423e+00,4.238859e-02,2.435035e+00
1050.375,1050.53125,0.15625,2.343301e+00,4.238859e-02,2.300912e+00
1050.53125,1050.6875,0.15625,2.250829e+00,4.238859e-02,2.208440e+00
1050.6875,1050.84375,0.15625,2.207226e+00,4.238859e-02,2.164837e+00
1050.84375,1051,0.15625,2.207226e+00,4.238859e-02,2.164837e+00
1051,1051.15625,0.15625,2.208152e+00,4.238859e-02,2.165763e+00
1051.15625,1051.3125,0.15625,2.238040e+00,4.238859e-02,2.195651e+00
1051.3125,1051.46875,0.15625,2.274318e+00,4.238859e-02,2.231929e+00
1051.46875,1051.625,0.15625,2.282530e+00,4.238859e-02,2.240141e+00
1051.625,1051.78125,0.15625,2.235748e+00,4.238859e-02,2.193359e+00
1051.78125,1051.9375,0.15625,2.164089e+00,4.238859e-02,2.121700e+00
1051.9375,1052.09375,0.15625,2.087612e+00,4.238859e-02,2.045224e+00
1052.09375,1052.25,0.15625,2.029570e+00,4.238859e-02,1.987181e+00
1052.25,1052.40625,0.15625,2.008670e+00,4.238859e-02,1.966282e+00
1052.40625,1052.5625,0.15625,2.008670e+00,4.238859e-02,1.966282e+00
1052.5625,1052.71875,0.15625,2.033044e+00,4.238859e-02,1.990656e+00
1052.71875,1052.875,0.15625,2.098043e+00,4.238859e-02,2.055654e+00
1052.875,1053.03125,0.15625,2.188689e+00,4.238859e-02,2.146300e+00
1053.03125,1053.1875,0.15625,2.285956e+00,4.238859e-02,2.243568e+00
1053.1875,1053.34375,0.15625,2.374687e+00,4.238859e-02,2.332298e+00
1053.34375,1053.5,0.15625,2.450249e+00,4.238859e-02,2.407860e+00
1053.5,1053.65625,0.15625,2.521373e+00,4.238859e-02,2.478985e+00
1053.65625,1053.8125,0.15625,2.607795e+00,4.238859e-02,2.565407e+00
1053.8125,1053.96875,0.15625,2.733118e+00,4.238859e-02,2.690730e+00
1053.96875,1054.125,0.15625,2.915071e+00,4.238859e-02,2.872682e+00
1054.125,1054.28125,0.15625,3.156432e+00,4.238859e-02,3.114044e+00
1054.28125,1054.4375,0.15625,3.439955e+00,4.238859e-02,3.397566e+00
1054.4375,1054.59375,0.15625,3.729494e+00,4.238859e-02,3.687106e+00
1054.59375,1054.75,0.15625,3.977606e+00,4.238859e-02,3.935217e+00
1054.75,1054.90625,0.15625,4.137689e+00,4.238859e-02,4.095301e+00
1054.90625,1055.0625,0.15625,4.087618e+00,4.238859e-02,4.045230e+00
1055.0625,1055.21875,0.15625,3.888842e+00,4.238859e-02,3.846454e+00
1055.21875,1055.375,0.15625,3.625280e+00,4.238859e-02,3.582892e+00
1055.375,1055.53125,0.15625,3.355970e+00,4.238859e-02,3.313582e+00
1055.53125,1055.6875,0.15625,3.140638e+00,4.238859e-02,3.098249e+00
1055.6875,1055.84375,0.15625,3.025656e+00,4.238859e-02,2.983267e+00
1055.84375,1056,0.15625,3.025656e+00,4.238859e-02,2.983267e+00
1056,1056.15625,0.15625,3.033359e+00,4.238859e-02,2.990970e+00
1056.15625,1056.3125,0.15625,3.157131e+00,4.238859e-02,3.114743e+00
1056.3125,1056.46875,0.15625,3.363189e+00,4.238859e-02,3.320801e+00
1056.46875,1056.625,0.15625,3.598359e+00,4.238859e-02,3.555971e+00
1056.625,1056.78125,0.15625,3.801907e+00,4.238859e-02,3.759519e+00
1056.78125,1056.9375,0.15625,3.910433e+00,4.238859e-02,3.868045e+00
1056.9375,1057.09375,0.15625,3.763522e+00,4.238859e-02,3.721133e+00
1057.09375,1057.25,0.15625,3.490538e+00,4.238859e-02,3.448150e+00
1057.25,1057.40625,0.15625,3.126881e+00,4.238859e-02,3.084492e+00
1057.40625,1057.5625,0.15625,2.722866e+00,4.238859e-02,2.680477e+00
1057.5625,1057.71875,0.15625,2.333675e+00,4.238859e-02,2.291287e+00
1057.71875,1057.875,0.15625,2.009391e+00,4.238859e-02,1.967003e+00
1057.875,1058.03125,0.15625,1.787050e+00,4.238859e-02,1.744661e+00
1058.03125,1058.1875,0.15625,1.685900e+00,4.238859e-02,1.643511e+00
1058.1875,1058.34375,0.15625,1.685900e+00,4.238859e-02,1.643511e+00
1058.34375,1058.5,0.15625,1.706258e+00,4.238859e-02,1.663869e+00
1058.5,1058.65625,0.15625,1.831671e+00,4.238859e-02,1.789282e+00
1058.65625,1058.8125,0.15625,2.033612e+00,4.238859e-02,1.991223e+00
1058.8125,1058.96875,0.15625,2.277582e+00,4.238859e-02,2.235194e+00
1058.96875,1059.125,0.15625,2.529325e+00,4.238859e-02,2.486937e+00
1059.125,1059.28125,0.15625,2.759862e+00,4.238859e-02,2.717474e+00
1059.28125,1059.4375,0.15625,2.948466e+00,4.238859e-02,2.906078e+00
1059.4375,1059.59375,0.15625,3.083323e+00,4.238859e-02,3.040934e+00
1059.59375,1059.75,0.15625,3.160414e+00,4.238859e-02,3.118026e+00
1059.75,1059.90625,0.15625,3.153416e+00,4.238859e-02,3.111027e+00
1059.90625,1060.0625,0.15625,3.085579e+00,4.238859e-02,3.043191e+00
1060.0625,1060.21875,0.15625,2.991323e+00,4.238859e-02,2.948934e+00
1060.21875,1060.375,0.15625,2.886252e+00,4.238859e-02,2.843864e+00
1060.375,1060.53125,0.15625,2.786468e+00,4.238859e-02,2.744079e+00
1060.53125,1060.6875,0.15625,2.705455e+00,4.238859e-02,2.663066e+00
1060.6875,1060.84375,0.15625,2.650766e+00,4.238859e-02,2.608377e+00
1060.84375,1061,0.15625,2.621994e+00,4.238859e-02,2.579605e+00
1061,1061.15625,0.15625,2.611299e+00,4.238859e-02,2.568910e+00
1061.15625,1061.3125,0.15625,2.606714e+00,4.238859e-02,2.564325e+00
1061.3125,1061.46875,0.15625,2.597164e+00,4.238859e-02,2.554775e+00
1061.46875,1061.625,0.15625,2.577175e+00,4.238859e-02,2.534786e+00
1061.625,1061.78125,0.15625,2.549262e+00,4.238859e-02,2.506874e+00
1061.78125,1061.9375,0.15625,2.522918e+00,4.238859e-02,2.480530e+00
1061.9375,1062.09375,0.15625,2.510630e+00,4.238859e-02,2.468241e+00
1062.09375,1062.25,0.15625,2.510630e+00,4.238859e-02,2.468241e+00
1062.25,1062.40625,0.15625,2.522691e+00,4.238859e-02,2.480302e+00
1062.40625,1062.5625,0.15625,2.563065e+00,4.238859e-02,2.520677e+00
1062.5625,1062.71875,0.15625,2.628035e+00,4.238859e-02,2.585647e+00
1062.71875,1062.875,0.15625,2.708021e+00,4.238859e-02,2.665633e+00
1062.875,1063.03125,0.15625,2.791525e+00,4.238859e-02,2.749137e+00
1063.03125,1063.1875,0.15625,2.869277e+00,4.238859e-02,2.826888e+00
1063.1875,1063.34375,0.15625,2.936759e+00,4.238859e-02,2.894371e+00
1063.34375,1063.5,0.15625,2.994266e+00,4.238859e-02,2.951877e+00
1063.5,1063.65625,0.15625,3.044891e+00,4.238859e-02,3.002502e+00
1063.65625,1063.8125,0.15625,3.091773e+00,4.238859e-02,3.049385e+00
1063.8125,1063.96875,0.15625,3.136009e+00,4.238859e-02,3.093620e+00
1063.96875,1064.125,0.15625,3.176012e+00,4.238859e-02,3.133623e+00
1064.125,1064.28125,0.15625,3.208206e+00,4.238859e-02,3.165817e+00
1064.28125,1064.4375,0.15625,3.228274e+00,4.238859e-02,3.185885e+00
1064.4375,1064.59375,0.15625,3.217003e+00,4.238859e-02,3.174614e+00
1064.59375,1064.75,0.15625,3.180933e+00,4.238859e-02,3.138544e+00
1064.75,1064.90625,0.15625,3.124458e+00,4.238859e-02,3.082070e+00
1064.90625,1065.0625,0.15625,3.051278e+00,4.238859e-02,3.008889e+00
1065.0625,1065.21875,0.15625,2.969375e+00,4.238859e-02,2.926986e+00
1065.21875,1065.375,0.15625,2.891083e+00,4.238859e-02,2.848694e+00
1065.375,1065.53125,0.15625,2.831538e+00,4.238859e-02,2.789149e+00
1065.53125,1065.6875,0.15625,2.805636e+00,4.238859e-02,2.763248e+00
1065.6875,1065.84375,0.15625,2.805636e+00,4.238859e-02,2.763248e+00
1065.84375,1066,0.15625,2.824470e+00,4.238859e-02,2.782081e+00
1066,1066.15625,0.15625,2.892645e+00,4.238859e-02,2.850257e+00
1066.15625,1066.3125,0.15625,3.007570e+00,4.238859e-02,2.965182e+00
1066.3125,1066.46875,0.15625,3.160851e+00,4.238859e-02,3.118462e+00
1066.46875,1066.625,0.15625,3.340908e+00,4.238859e-02,3.298519e+00
1066.625,1066.78125,0.15625,3.535385e+00,4.238859e-02,3.492997e+00
1066.78125,1066.9375,0.15625,3.732155e+00,4.238859e-02,3.689766e+00
1066.9375,1067.09375,0.15625,3.918637e+00,4.238859e-02,3.876248e+00
1067.09375,1067.25,0.15625,4.080207e+00,4.238859e-02,4.037818e+00
1067.25,1067.40625,0.15625,4.199087e+00,4.238859e-02,4.156699e+00
1067.40625,1067.5625,0.15625,4.227907e+00,4.238859e-02,4.185518e+00
1067.5625,1067.71875,0.15625,4.102634e+00,4.238859e-02,4.060245e+00
1067.71875,1067.875,0.15625,3.873275e+00,4.238859e-02,3.830886e+00
1067.875,1068.03125,0.15625,3.546440e+00,4.238859e-02,3.504051e+00
1068.03125,1068.1875,0.15625,3.141786e+00,4.238859e-02,3.099397e+00
1068.1875,1068.34375,0.15625,2.689715e+00,4.238859e-02,2.647326e+00
1068.34375,1068.5,0.15625,2.226894e+00,4.238859e-02,2.184505e+00
1068.5,1068.65625,0.15625,1.790879e+00,4.238859e-02,1.748491e+00
1068.65625,1068.8125,0.15625,1.415215e+00,4.238859e-02,1.372826e+00
1068.8125,1068.96875,0.15625,1.125955e+00,4.238859e-02,1.083567e+00
1068.96875,1069.125,0.15625,9.399124e-01,4.238859e-02,8.975239e-01
1069.125,1069.28125,0.15625,8.643138e-01,4.238859e-02,8.219252e-01
1069.28125,1069.4375,0.15625,8.643138e-01,4.238859e-02,8.219252e-01
1069.4375,1069.59375,0.15625,8.972685e-01,4.238859e-02,8.548799e-01
1069.59375,1069.75,0.15625,1.028561e+00,4.238859e-02,9.861721e-01
1069.75,1069.90625,0.15625,1.240666e+00,4.238859e-02,1.198278e+00
1069.90625,1070.0625,0.15625,1.510272e+00,4.238859e-02,1.467884e+00
1070.0625,1070.21875,0.15625,1.810672e+00,4.238859e-02,1.768283e+00
1070.21875,1070.375,0.15625,2.115114e+00,4.238859e-02,2.072725e+00
1070.375,1070.53125,0.15625,2.400624e+00,4.238859e-02,2.358235e+00
1070.53125,1070.6875,0.15625,2.651312e+00,4.238859e-02,2.608923e+00
1070.6875,1070.84375,0.15625,2.860092e+00,4.238859e-02,2.817703e+00
1070.84375,1071,0.15625,3.028174e+00,4.238859e-02,2.985786e+00
1071,1071.15625,0.15625,3.162515e+00,4.238859e-02,3.120126e+00
1071.15625,1071.3125,0.15625,3.272189e+00,4.238859e-02,3.229800e+00
1071.3125,1071.46875,0.15625,3.365021e+00,4.238859e-02,3.322632e+00
1071.46875,1071.625,0.15625,3.445535e+00,4.238859e-02,3.403147e+00
1071.625,1071.78125,0.15625,3.514619e+00,4.238859e-02,3.472230e+00
1071.78125,1071.9375,0.15625,3.570547e+00,4.238859e-02,3.528159e+00
1071.9375,1072.09375,0.15625,3.610630e+00,4.238859e-02,3.568242e+00
1072.09375,1072.25,0.15625,3.632733e+00,4.238859e-02,3.590344e+00
1072.25,1072.40625,0.15625,3.622349e+00,4.238859e-02,3.579961e+00
1072.40625,1072.5625,0.15625,3.593786e+00,4.238859e-02,3.551397e+00
1072.5625,1072.71875,0.15625,3.554068e+00,4.238859e-02,3.511680e+00
1072.71875,1072.875,0.15625,3.506591e+00,4.238859e-02,3.464202e+00
1072.875,1073.03125,0.15625,3.453826e+00,4.238859e-02,3.411438e+00
1073.03125,1073.1875,0.15625,3.397022e+00,4.238859e-02,3.354634e+00
1073.1875,1073.34375,0.15625,3.336572e+00,4.238859e-02,3.294183e+00
1073.34375,1073.5,0.15625,3.272876e+00,4.238859e-02,3.230487e+00
1073.5,1073.65625,0.15625,3.207138e+00,4.238859e-02,3.164749e+00
1073.65625,1073.8125,0.15625,3.141429e+00,4.238859e-02,3.099041e+00
1073.8125,1073.96875,0.15625,3.077758e+00,4.238859e-02,3.035370e+00
1073.96875,1074.125,0.15625,3.016544e+00,4.238859e-02,2.974155e+00
1074.125,1074.28125,0.15625,2.955516e+00,4.238859e-02,2.913127e+00
1074.28125,1074.4375,0.15625,2.890086e+00,4.238859e-02,2.847698e+00
1074.4375,1074.59375,0.15625,2.815635e+00,4.238859e-02,2.773246e+00
1074.59375,1074.75,0.15625,2.731059e+00,4.238859e-02,2.688670e+00
1074.75,1074.90625,0.15625,2.642067e+00,4.238859e-02,2.599678e+00
1074.90625,1075.0625,0.15625,2.562420e+00,4.238859e-02,2.520032e+00
1075.0625,1075.21875,0.15625,2.512011e+00,4.238859e-02,2.469622e+00
1075.21875,1075.375,0.15625,2.511893e+00,4.238859e-02,2.469505e+00
1075.375,1075.53125,0.15625,2.511893e+00,4.238859e-02,2.469505e+00
1075.53125,1075.6875,0.15625,2.577703e+00,4.238859e-02,2.535315e+00
1075.6875,1075.84375,0.15625,2.713618e+00,4.238859e-02,2.671230e+00
1075.84375,1076,0.15625,2.908934e+00,4.238859e-02,2.866545e+00
1076,1076.15625,0.15625,3.138438e+00,4.238859e-02,3.096050e+00
1076.15625,1076.3125,0.15625,3.366575e+00,4.238859e-02,3.324187e+00
1076.3125,1076.46875,0.15625,3.554282e+00,4.238859e-02,3.511893e+00
1076.46875,1076.625,0.15625,3.666780e+00,4.238859e-02,3.624391e+00
1076.625,1076.78125,0.15625,3.588055e+00,4.238859e-02,3.545667e+00
1076.78125,1076.9375,0.15625,3.399413e+00,4.238859e-02,3.357024e+00
1076.9375,1077.09375,0.15625,3.140725e+00,4.238859e-02,3.098337e+00
1077.09375,1077.25,0.15625,2.849433e+00,4.238859e-02,2.807044e+00
1077.25,1077.40625,0.15625,2.567495e+00,4.238859e-02,2.525107e+00
1077.40625,1077.5625,0.15625,2.333675e+00,4.238859e-02,2.291287e+00
1077.5625,1077.71875,0.15625,2.176479e+00,4.238859e-02,2.134090e+00
1077.71875,1077.875,0.15625,2.109318e+00,4.238859e-02,2.066930e+00
1077.875,1078.03125,0.15625,2.109318e+00,4.238859e-02,2.066930e+00
1078.03125,1078.1875,0.15625,2.129066e+00,4.238859e-02,2.086678e+00
1078.1875,1078.34375,0.15625,2.218359e+00,4.238859e-02,2.175970e+00
1078.34375,1078.5,0.15625,2.350992e+00,4.238859e-02,2.308604e+00
1078.5,1078.65625,0.15625,2.498800e+00,4.238859e-02,2.456411e+00
1078.65625,1078.8125,0.15625,2.637949e+00,4.238859e-02,2.595561e+00
1078.8125,1078.96875,0.15625,2.752835e+00,4.238859e-02,2.710446e+00
1078.96875,1079.125,0.15625,2.836714e+00,4.238859e-02,2.794326e+00
1079.125,1079.28125,0.15625,2.889523e+00,4.238859e-02,2.847134e+00
1079.28125,1079.4375,0.15625,2.914381e+00,4.238859e-02,2.871993e+00
1079.4375,1079.59375,0.15625,2.892931e+00,4.238859e-02,2.850543e+00
1079.59375,1079.75,0.15625,2.851810e+00,4.238859e-02,2.809421e+00
1079.75,1079.90625,0.15625,2.795778e+00,4.238859e-02,2.753390e+00
1079.90625,1080.0625,0.15625,2.732193e+00,4.238859e-02,2.689805e+00
1080.0625,1080.21875,0.15625,2.670384e+00,4.238859e-02,2.627995e+00
1080.21875,1080.375,0.15625,2.618747e+00,4.238859e-02,2.576358e+00
1080.375,1080.53125,0.15625,2.581099e+00,4.238859e-02,2.538710e+00
1080.53125,1080.6875,0.15625,2.554209e+00,4.238859e-02,2.511820e+00
1080.6875,1080.84375,0.15625,2.528164e+00,4.238859e-02,2.485775e+00
1080.84375,1081,0.15625,2.490041e+00,4.238859e-02,2.447652e+00
1081,1081.15625,0.15625,2.429853e+00,4.238859e-02,2.387464e+00
1081.15625,1081.3125,0.15625,2.346619e+00,4.238859e-02,2.304230e+00
1081.3125,1081.46875,0.15625,2.252126e+00,4.238859e-02,2.209737e+00
1081.46875,1081.625,0.15625,2.170680e+00,4.238859e-02,2.128291e+00
1081.625,1081.78125,0.15625,2.134491e+00,4.238859e-02,2.092103e+00
1081.78125,1081.9375,0.15625,2.134491e+00,4.238859e-02,2.092103e+00
1081.9375,1082.09375,0.15625,2.175812e+00,4.238859e-02,2.133424e+00
1082.09375,1082.25,0.15625,2.318007e+00,4.238859e-02,2.275618e+00
1082.25,1082.40625,0.15625,2.568104e+00,4.238859e-02,2.525715e+00
1082.40625,1082.5625,0.15625,2.912992e+00,4.238859e-02,2.870603e+00
1082.5625,1082.71875,0.15625,3.320435e+00,4.238859e-02,3.278047e+00
1082.71875,1082.875,0.15625,3.744760e+00,4.238859e-02,3.702371e+00
1082.875,1083.03125,0.15625,4.135741e+00,4.238859e-02,4.093352e+00
1083.03125,1083.1875,0.15625,4.448326e+00,4.238859e-02,4.405938e+00
1083.1875,1083.34375,0.15625,4.650585e+00,4.238859e-02,4.608196e+00
1083.34375,1083.5,0.15625,4.683071e+00,4.238859e-02,4.640682e+00
1083.5,1083.65625,0.15625,4.532205e+00,4.238859e-02,4.489816e+00
1083.65625,1083.8125,0.15625,4.299869e+00,4.238859e-02,4.257480e+00
1083.8125,1083.96875,0.15625,4.013920e+00,4.238859e-02,3.971531e+00
1083.96875,1084.125,0.15625,3.702251e+00,4.238859e-02,3.659863e+00
1084.125,1084.28125,0.15625,3.391208e+00,4.238859e-02,3.348820e+00
1084.28125,1084.4375,0.15625,3.104805e+00,4.238859e-02,3.062417e+00
1084.4375,1084.59375,0.15625,2.863596e+00,4.238859e-02,2.821207e+00
1084.59375,1084.75,0.15625,2.682631e+00,4.238859e-02,2.640243e+00
1084.75,1084.90625,0.15625,2.568947e+00,4.238859e-02,2.526559e+00
1084.90625,1085.0625,0.15625,2.519832e+00,4.238859e-02,2.477443e+00
1085.0625,1085.21875,0.15625,2.519832e+00,4.238859e-02,2.477443e+00
1085.21875,1085.375,0.15625,2.523169e+00,4.238859e-02,2.480780e+00
1085.375,1085.53125,0.15625,2.560390e+00,4.238859e-02,2.518001e+00
1085.53125,1085.6875,0.15625,2.611344e+00,4.238859e-02,2.568956e+00
1085.6875,1085.84375,0.15625,2.659342e+00,4.238859e-02,2.616954e+00
1085.84375,1086,0.15625,2.694417e+00,4.238859e-02,2.652029e+00
1086,1086.15625,0.15625,2.713537e+00,4.238859e-02,2.671148e+00
1086.15625,1086.3125,0.15625,2.708805e+00,4.238859e-02,2.666417e+00
1086.3125,1086.46875,0.15625,2.684269e+00,4.238859e-02,2.641880e+00
1086.46875,1086.625,0.15625,2.638199e+00,4.238859e-02,2.595810e+00
1086.625,1086.78125,0.15625,2.562710e+00,4.238859e-02,2.520321e+00
1086.78125,1086.9375,0.15625,2.452646e+00,4.238859e-02,2.410258e+00
1086.9375,1087.09375,0.15625,2.310287e+00,4.238859e-02,2.267899e+00
1087.09375,1087.25,0.15625,2.148046e+00,4.238859e-02,2.105658e+00
1087.25,1087.40625,0.15625,1.987749e+00,4.238859e-02,1.945361e+00
1087.40625,1087.5625,0.15625,1.856435e+00,4.238859e-02,1.814047e+00
